Commodity,Classification,Market,WholesaleUnitPrice,RetailUnitPrice,ReferencePrice,County,Date,Month_name,Year,Day_Name
Avocado,Hass,Kabati - Muranga,60.0,120.0,90.0,Muranga,2025-06-06,June,2025,Friday
Avocado,Local,Gakoromone,11.67,150.0,80.835,Meru,2025-06-06,June,2025,Friday
Avocado,Hass,Voi Retail,25.0,30.0,27.5,Taita-Taveta,2025-06-06,June,2025,Friday
Avocado,Local,Mumias,41.66666666666667,50.0,45.833333333333336,Kakamega,2025-06-06,June,2025,Friday
Avocado,Local,Kerugoya,25.0,60.0,42.5,Kirinyaga,2025-06-05,June,2025,Thursday
Avocado,Fuerte,Kerugoya,50.0,100.0,75.0,Kirinyaga,2025-06-05,June,2025,Thursday
Avocado,Local,Kinango,60.0,100.0,80.0,Kwale,2025-06-05,June,2025,Thursday
Avocado,Local,Nairobi Wakulima,41.67,60.0,50.835,Nairobi,2025-06-05,June,2025,Thursday
Avocado,Local,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-06-05,June,2025,Thursday
Avocado,Hass,Kitale Municipality Market,100.0,120.0,110.0,Trans-Nzoia,2025-06-05,June,2025,Thursday
Avocado,Fuerte,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-06-05,June,2025,Thursday
Avocado,Local,Makutano Embu,50.0,90.0,70.0,Embu,2025-06-04,June,2025,Wednesday
Avocado,Hass,Makutano Embu,60.0,160.0,110.0,Embu,2025-06-04,June,2025,Wednesday
Avocado,Fuerte,Makutano Embu,60.0,140.0,100.0,Embu,2025-06-04,June,2025,Wednesday
Avocado,Local,Sabatia,33.33,40.0,36.665,Kakamega,2025-06-04,June,2025,Wednesday
Avocado,Local,Bura Market,80.0,140.0,110.0,Tana-River,2025-06-04,June,2025,Wednesday
Avocado,Local,Kangeta,30.0,60.0,45.0,Meru,2025-06-04,June,2025,Wednesday
Avocado,Local,Ololulung'A Market,30.0,45.0,37.5,Narok,2025-06-04,June,2025,Wednesday
Avocado,Hass,Kabati - Muranga,35.0,50.0,42.5,Muranga,2025-06-04,June,2025,Wednesday
Avocado,Local,Taveta Retail Market,60.0,120.0,90.0,Taita-Taveta,2025-06-04,June,2025,Wednesday
Avocado,Local,Kitale Municipality Market,20.0,23.0,21.5,Trans-Nzoia,2025-06-04,June,2025,Wednesday
Avocado,Local,Ngurubani Market,40.0,70.0,55.0,Kirinyaga,2025-06-03,June,2025,Tuesday
Avocado,Local,Kerugoya,30.0,60.0,45.0,Kirinyaga,2025-06-03,June,2025,Tuesday
Avocado,Fuerte,Kerugoya,50.0,90.0,70.0,Kirinyaga,2025-06-03,June,2025,Tuesday
Avocado,Hass,Ahero,130.0,150.0,140.0,Kisumu,2025-06-03,June,2025,Tuesday
Avocado,Local,Bondeni,80.0,100.0,90.0,Trans-Nzoia,2025-06-03,June,2025,Tuesday
Avocado,Hass,Bondeni,100.0,120.0,110.0,Trans-Nzoia,2025-06-03,June,2025,Tuesday
Avocado,Fuerte,Bondeni,80.0,100.0,90.0,Trans-Nzoia,2025-06-03,June,2025,Tuesday
Avocado,Fuerte,Chuka,20.0,30.0,25.0,Tharaka-Nithi,2025-06-03,June,2025,Tuesday
Avocado,Local,Kagio,20.0,30.0,25.0,Kirinyaga,2025-06-03,June,2025,Tuesday
Avocado,Local,Kathonzweni,40.0,90.0,65.0,Makueni,2025-06-03,June,2025,Tuesday
Avocado,Local,Maua,4.0,20.0,12.0,Meru,2025-06-03,June,2025,Tuesday
Avocado,Fuerte,Wundanyi,41.66666666666667,50.0,45.833333333333336,Taita-Taveta,2025-06-03,June,2025,Tuesday
Avocado,Local,Wundanyi,25.0,30.0,27.5,Taita-Taveta,2025-06-03,June,2025,Tuesday
Avocado,Hass,Kitale Municipality Market,100.0,120.0,110.0,Trans-Nzoia,2025-06-03,June,2025,Tuesday
Avocado,Local,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-06-03,June,2025,Tuesday
Avocado,Local,Voi Wholesale,30.0,36.0,33.0,Taita-Taveta,2025-06-03,June,2025,Tuesday
Avocado,Fuerte,Kutus,25.0,30.0,27.5,Kirinyaga,2025-06-02,June,2025,Monday
Avocado,Local,Bura Market,90.0,140.0,115.0,Tana-River,2025-06-02,June,2025,Monday
Avocado,Hass,Kibuye,125.0,150.0,137.5,Kisumu,2025-06-01,June,2025,Sunday
Avocado,Fuerte,Mukuyu Market,104.16666666666667,125.0,114.58333333333334,Muranga,2025-05-31,May,2025,Saturday
Avocado,Local,Bura Market,100.0,140.0,120.0,Tana-River,2025-05-31,May,2025,Saturday
Avocado,Hass,Makutano Embu,60.0,120.0,90.0,Embu,2025-05-31,May,2025,Saturday
Avocado,Local,Makutano Embu,50.0,100.0,75.0,Embu,2025-05-31,May,2025,Saturday
Avocado,Fuerte,Kirwara Market,51.28333333333333,61.54,56.41166666666666,Muranga,2025-05-30,May,2025,Friday
Avocado,Hass,Kabati - Muranga,60.0,120.0,90.0,Muranga,2025-05-30,May,2025,Friday
Avocado,Local,Ngurubani Market,60.0,80.0,70.0,Kirinyaga,2025-05-30,May,2025,Friday
Avocado,Fuerte,Kerugoya,50.0,90.0,70.0,Kirinyaga,2025-05-30,May,2025,Friday
Avocado,Local,Mumias,59.525000000000006,71.43,65.4775,Kakamega,2025-05-30,May,2025,Friday
Avocado,Local,Wundanyi,25.0,30.0,27.5,Taita-Taveta,2025-05-30,May,2025,Friday
Avocado,Local,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-05-30,May,2025,Friday
Avocado,Hass,Kitale Municipality Market,100.0,120.0,110.0,Trans-Nzoia,2025-05-30,May,2025,Friday
Avocado,Fuerte,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-05-30,May,2025,Friday
Avocado,Local,Kinango,60.0,100.0,80.0,Kwale,2025-05-29,May,2025,Thursday
Avocado,Local,Kitale Municipality Market,90.0,100.0,95.0,Trans-Nzoia,2025-05-29,May,2025,Thursday
Avocado,Local,Nairobi Wakulima,41.67,80.0,60.835,Nairobi,2025-05-29,May,2025,Thursday
Avocado,Fuerte,Mukuyu Market,60.0,80.0,70.0,Muranga,2025-05-28,May,2025,Wednesday
Avocado,Local,Mulot,30.0,60.0,45.0,Bomet,2025-05-28,May,2025,Wednesday
Avocado,Hass,Kabati - Muranga,60.0,120.0,90.0,Muranga,2025-05-28,May,2025,Wednesday
Avocado,Fuerte,Kagio,20.0,30.0,25.0,Kirinyaga,2025-05-28,May,2025,Wednesday
Avocado,Local,Bura Market,120.0,160.0,140.0,Tana-River,2025-05-28,May,2025,Wednesday
Avocado,Local,Kangeta,50.0,60.0,55.0,Meru,2025-05-28,May,2025,Wednesday
Avocado,Local,Kitale Municipality Market,18.0,23.0,20.5,Trans-Nzoia,2025-05-28,May,2025,Wednesday
Avocado,Fuerte,Kerugoya,50.0,90.0,70.0,Kirinyaga,2025-05-27,May,2025,Tuesday
Avocado,Fuerte,Ahero,150.0,200.0,175.0,Kisumu,2025-05-27,May,2025,Tuesday
Avocado,Local,Ngurubani Market,40.0,80.0,60.0,Kirinyaga,2025-05-27,May,2025,Tuesday
Avocado,Local,Holo,83.33333333333334,100.0,91.66666666666667,Kisumu,2025-05-27,May,2025,Tuesday
Avocado,Hass,Holo,125.0,150.0,137.5,Kisumu,2025-05-27,May,2025,Tuesday
Avocado,Hass,Kitale Municipality Market,100.0,120.0,110.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Local,Kitale Municipality Market,90.0,100.0,95.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Fuerte,Kitale Municipality Market,90.0,100.0,95.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Local,Molo,50.0,60.0,55.0,Nakuru,2025-05-27,May,2025,Tuesday
Avocado,Local,Kathonzweni,40.0,90.0,65.0,Makueni,2025-05-27,May,2025,Tuesday
Avocado,Fuerte,Kirwara Market,51.28333333333333,61.54,56.41166666666666,Muranga,2025-05-27,May,2025,Tuesday
Avocado,Local,Voi Wholesale,30.0,36.0,33.0,Taita-Taveta,2025-05-27,May,2025,Tuesday
Avocado,Local,Wundanyi,33.333333333333336,40.0,36.66666666666667,Taita-Taveta,2025-05-27,May,2025,Tuesday
Avocado,Hass,Bondeni,90.0,120.0,105.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Fuerte,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Local,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-27,May,2025,Tuesday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-26,May,2025,Monday
Avocado,Local,Butere Livestock Market,37.87500000000001,45.45,41.66250000000001,Kakamega,2025-05-26,May,2025,Monday
Avocado,Fuerte,Kutus,20.0,30.0,25.0,Kirinyaga,2025-05-26,May,2025,Monday
Avocado,Local,Nairobi Wakulima,37.5,50.0,43.75,Nairobi,2025-05-26,May,2025,Monday
Avocado,Local,Bura Market,120.0,160.0,140.0,Tana-River,2025-05-26,May,2025,Monday
Avocado,Local,Kamukuywa,8.33,16.67,12.5,Bungoma,2025-05-26,May,2025,Monday
Avocado,Fuerte,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-05-26,May,2025,Monday
Avocado,Hass,Kitale Municipality Market,80.0,120.0,100.0,Trans-Nzoia,2025-05-26,May,2025,Monday
Avocado,Local,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-05-26,May,2025,Monday
Avocado,Hass,Mukuyu Market,120.0,150.0,135.0,Muranga,2025-05-24,May,2025,Saturday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-24,May,2025,Saturday
Avocado,Fuerte,Kabati - Muranga,60.0,120.0,90.0,Muranga,2025-05-24,May,2025,Saturday
Avocado,Local,Makutano Kirinyaga,20.0,30.0,25.0,Kirinyaga,2025-05-24,May,2025,Saturday
Avocado,Local,Ngurubani Market,40.0,80.0,60.0,Kirinyaga,2025-05-23,May,2025,Friday
Avocado,Local,Mumias,55.55833333333334,66.67,61.11416666666667,Kakamega,2025-05-23,May,2025,Friday
Avocado,Fuerte,Kerugoya,50.0,90.0,70.0,Kirinyaga,2025-05-23,May,2025,Friday
Avocado,Hass,Voi Retail,16.666666666666668,20.0,18.333333333333336,Taita-Taveta,2025-05-23,May,2025,Friday
Avocado,Fuerte,Kirwara Market,51.28333333333333,61.54,56.41166666666666,Muranga,2025-05-23,May,2025,Friday
Avocado,Local,Kagio,10.0,20.0,15.0,Kirinyaga,2025-05-23,May,2025,Friday
Avocado,Fuerte,Kagio,25.0,30.0,27.5,Kirinyaga,2025-05-23,May,2025,Friday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-23,May,2025,Friday
Avocado,Local,Gakoromone,10.91,12.73,11.82,Meru,2025-05-23,May,2025,Friday
Avocado,Local,Kitale Municipality Market,90.0,100.0,95.0,Trans-Nzoia,2025-05-23,May,2025,Friday
Avocado,Hass,Kinango,60.0,100.0,80.0,Kwale,2025-05-22,May,2025,Thursday
Avocado,Local,Kutus,20.0,30.0,25.0,Kirinyaga,2025-05-22,May,2025,Thursday
Avocado,Local,Nairobi Wakulima,37.5,50.0,43.75,Nairobi,2025-05-22,May,2025,Thursday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-22,May,2025,Thursday
Avocado,Local,Kitale Municipality Market,18.0,23.0,20.5,Trans-Nzoia,2025-05-22,May,2025,Thursday
Avocado,Hass,Kitale Municipality Market,20.0,25.0,22.5,Trans-Nzoia,2025-05-22,May,2025,Thursday
Avocado,Fuerte,Kitale Municipality Market,18.0,23.0,20.5,Trans-Nzoia,2025-05-22,May,2025,Thursday
Avocado,Local,Makutano Kirinyaga,40.0,60.0,50.0,Kirinyaga,2025-05-21,May,2025,Wednesday
Avocado,Hass,Kabati - Muranga,60.0,120.0,90.0,Muranga,2025-05-21,May,2025,Wednesday
Avocado,Fuerte,Makutano Embu,60.0,140.0,100.0,Embu,2025-05-21,May,2025,Wednesday
Avocado,Hass,Makutano Embu,60.0,160.0,110.0,Embu,2025-05-21,May,2025,Wednesday
Avocado,Local,Makutano Embu,50.0,90.0,70.0,Embu,2025-05-21,May,2025,Wednesday
Avocado,Local,Taveta Retail Market,60.0,100.0,80.0,Taita-Taveta,2025-05-21,May,2025,Wednesday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-21,May,2025,Wednesday
Avocado,Local,Bura Market,100.0,14.0,57.0,Tana-River,2025-05-21,May,2025,Wednesday
Avocado,Local,Kangeta,50.0,60.0,55.0,Meru,2025-05-21,May,2025,Wednesday
Avocado,Local,Ngurubani Market,40.0,70.0,55.0,Kirinyaga,2025-05-20,May,2025,Tuesday
Avocado,Local,Kerugoya,50.0,100.0,75.0,Kirinyaga,2025-05-20,May,2025,Tuesday
Avocado,Fuerte,Kerugoya,60.0,120.0,90.0,Kirinyaga,2025-05-20,May,2025,Tuesday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-20,May,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-05-20,May,2025,Tuesday
Avocado,Local,Kathonzweni,35.0,50.0,42.5,Makueni,2025-05-20,May,2025,Tuesday
Avocado,Local,Kitale Municipality Market,80.0,90.0,85.0,Trans-Nzoia,2025-05-20,May,2025,Tuesday
Avocado,Hass,Bondeni,90.0,120.0,105.0,Trans-Nzoia,2025-05-20,May,2025,Tuesday
Avocado,Local,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-20,May,2025,Tuesday
Avocado,Fuerte,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-20,May,2025,Tuesday
Avocado,Local,Nairobi Wakulima,60.0,100.0,80.0,Nairobi,2025-05-20,May,2025,Tuesday
Avocado,Fuerte,Muhoroni,50.0,60.0,55.0,Kisumu,2025-05-20,May,2025,Tuesday
Avocado,Local,Voi Wholesale,30.0,36.0,33.0,Taita-Taveta,2025-05-20,May,2025,Tuesday
Avocado,Fuerte,Kagio,20.0,30.0,25.0,Kirinyaga,2025-05-20,May,2025,Tuesday
Avocado,Local,Wundanyi,25.0,30.0,27.5,Taita-Taveta,2025-05-20,May,2025,Tuesday
Avocado,Fuerte,Wundanyi,33.333333333333336,40.0,36.66666666666667,Taita-Taveta,2025-05-20,May,2025,Tuesday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-19,May,2025,Monday
Avocado,Local,Bura Market,80.0,140.0,110.0,Tana-River,2025-05-19,May,2025,Monday
Avocado,Local,Khayega,40.0,60.0,50.0,Kakamega,2025-05-18,May,2025,Sunday
Avocado,Local,Kibuye,83.33333333333334,100.0,91.66666666666667,Kisumu,2025-05-18,May,2025,Sunday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-17,May,2025,Saturday
Avocado,Local,Bura Market,100.0,140.0,120.0,Tana-River,2025-05-17,May,2025,Saturday
Avocado,Local,Ngurubani Market,40.0,60.0,50.0,Kirinyaga,2025-05-16,May,2025,Friday
Avocado,Local,Molo,41.66666666666667,50.0,45.833333333333336,Nakuru,2025-05-16,May,2025,Friday
Avocado,Local,Kerugoya,30.0,60.0,45.0,Kirinyaga,2025-05-16,May,2025,Friday
Avocado,Fuerte,Kerugoya,50.0,90.0,70.0,Kirinyaga,2025-05-16,May,2025,Friday
Avocado,Local,Mumias,60.60833333333334,72.73,66.66916666666667,Kakamega,2025-05-16,May,2025,Friday
Avocado,Local,Wundanyi,25.0,30.0,27.5,Taita-Taveta,2025-05-16,May,2025,Friday
Avocado,Fuerte,Wundanyi,33.333333333333336,40.0,36.66666666666667,Taita-Taveta,2025-05-16,May,2025,Friday
Avocado,Local,Kitale Municipality Market,18.0,23.0,20.5,Trans-Nzoia,2025-05-16,May,2025,Friday
Avocado,Local,Gakoromone,10.0,12.0,11.0,Meru,2025-05-16,May,2025,Friday
Avocado,Hass,Kinango,55.0,80.0,67.5,Kwale,2025-05-15,May,2025,Thursday
Avocado,Hass,Bondeni,90.0,110.0,100.0,Trans-Nzoia,2025-05-15,May,2025,Thursday
Avocado,Local,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-15,May,2025,Thursday
Avocado,Fuerte,Bondeni,80.0,90.0,85.0,Trans-Nzoia,2025-05-15,May,2025,Thursday
Avocado,Local,Molo,33.333333333333336,40.0,36.66666666666667,Nakuru,2025-05-15,May,2025,Thursday
Avocado,Hass,Kangemi Market,83.33333333333334,100.0,91.66666666666667,Nairobi,2025-05-15,May,2025,Thursday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-05-13,May,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-05-06,May,2025,Tuesday
Avocado,Fuerte,Ahero,150.0,0.5,75.25,Kisumu,2025-04-29,April,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-03-25,March,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-03-18,March,2025,Tuesday
Avocado,Hass,Kabiyet Market,50.0,80.0,65.0,Nandi,2025-03-05,March,2025,Wednesday
Avocado,Local,Kabiyet Market,30.0,50.0,40.0,Nandi,2025-02-25,February,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-02-25,February,2025,Tuesday
Avocado,Hass,Ahero,150.0,200.0,175.0,Kisumu,2025-02-22,February,2025,Saturday
Avocado,Local,Mbale,117.925,141.51,129.7175,Vihiga,2025-02-06,February,2025,Thursday
Avocado,Local,Mbale,77.15833333333335,92.59,84.87416666666667,Vihiga,2025-01-30,January,2025,Thursday
Avocado,Fuerte,Nairobi Wakulima,44.875,53.85,49.3625,Nairobi,2025-01-24,January,2025,Friday
Avocado,Fuerte,Nairobi Wakulima,50.0,60.0,55.0,Nairobi,2024-11-18,November,2024,Monday
Avocado,Hass,Kangemi Market,108.33333333333334,130.0,119.16666666666667,Nairobi,2024-11-08,November,2024,Friday
Avocado,Fuerte,Nairobi Wakulima,83.33333333333334,100.0,91.66666666666667,Nairobi,2024-11-06,November,2024,Wednesday
Avocado,Hass,Kangemi Market,108.33333333333334,130.0,119.16666666666667,Nairobi,2024-11-05,November,2024,Tuesday
Avocado,Hass,Kangemi Market,83.33333333333334,100.0,91.66666666666667,Nairobi,2024-11-04,November,2024,Monday
Avocado,Fuerte,Nairobi Wakulima,83.33333333333334,100.0,91.66666666666667,Nairobi,2024-11-04,November,2024,Monday
Avocado,Fuerte,Nairobi Wakulima,66.66666666666667,80.0,73.33333333333334,Nairobi,2024-10-16,October,2024,Wednesday
Avocado,Local,Kipkaren,30.0,50.0,40.0,Kakamega,2024-10-10,October,2024,Thursday
Avocado,Local,Kimilili Town,75.0,100.0,87.5,Bungoma,2024-10-10,October,2024,Thursday
Avocado,Hass,Kawangware,100.0,120.0,110.0,Nairobi,2024-10-10,October,2024,Thursday
Avocado,Local,Kalundu,56.0,100.0,78.0,Kitui,2024-10-10,October,2024,Thursday
Avocado,Fuerte,Mwatate,55.0,60.0,57.5,Taita-Taveta,2024-10-10,October,2024,Thursday
Avocado,Local,Sabatia,25.0,40.0,32.5,Kakamega,2024-10-09,October,2024,Wednesday
Avocado,Local,Embu Town,0.01,210.0,105.005,Embu,2024-10-09,October,2024,Wednesday
Avocado,Fuerte,Embu Town,50.0,200.0,125.0,Embu,2024-10-09,October,2024,Wednesday
Avocado,Local,Makutano Embu,45.0,60.0,52.5,Embu,2024-10-09,October,2024,Wednesday
Avocado,Local,Bondo,50.0,80.0,65.0,Siaya,2024-10-08,October,2024,Tuesday
Avocado,Local,Bondeni,90.0,110.0,100.0,Trans-Nzoia,2024-10-08,October,2024,Tuesday
Avocado,Local,Isebania Market,16.666666666666668,20.0,18.333333333333336,Migori,2024-10-08,October,2024,Tuesday
Avocado,Local,Chuka,45.0,60.0,52.5,Tharaka-Nithi,2024-10-08,October,2024,Tuesday
Avocado,Local,Ngurubani Market,40.0,60.0,50.0,Kirinyaga,2024-10-08,October,2024,Tuesday
Avocado,Local,Aram,45.66,60.61,53.135,Siaya,2024-10-07,October,2024,Monday
Avocado,Fuerte,Gongoni,30.0,20.0,25.0,Kilifi,2024-10-07,October,2024,Monday
Avocado,Fuerte,Kibiok,50.0,70.0,60.0,Nandi,2024-10-06,October,2024,Sunday
Avocado,Hass,Charo Wa Mae,60.0,120.0,90.0,Kilifi,2024-10-04,October,2024,Friday
Avocado,Local,Mumias,33.333333333333336,40.0,36.66666666666667,Kakamega,2024-10-04,October,2024,Friday
Avocado,Fuerte,Gakoromone,45.0,60.0,52.5,Meru,2024-10-04,October,2024,Friday
Avocado,Fuerte,Chuka,45.0,60.0,52.5,Tharaka-Nithi,2024-10-04,October,2024,Friday
Avocado,Local,Wundanyi,41.66666666666667,50.0,45.833333333333336,Taita-Taveta,2024-10-04,October,2024,Friday
Avocado,Local,Ngurubani Market,40.0,50.0,45.0,Kirinyaga,2024-10-04,October,2024,Friday
Avocado,Local,Kerugoya,25.0,50.0,37.5,Kirinyaga,2024-10-03,October,2024,Thursday
Avocado,Local,Bondo,50.0,80.0,65.0,Siaya,2024-10-03,October,2024,Thursday
Avocado,Local,Aram,49.07,59.7,54.385000000000005,Siaya,2024-10-03,October,2024,Thursday
Avocado,Hass,Kabati - Muranga,60.0,120.0,90.0,Muranga,2024-10-03,October,2024,Thursday
Avocado,Hass,Kinango,60.0,100.0,80.0,Kwale,2024-10-03,October,2024,Thursday
Avocado,Local,Kimilili Town,70.0,100.0,85.0,Bungoma,2024-10-03,October,2024,Thursday
Avocado,Local,Kagio,15.0,20.0,17.5,Kirinyaga,2024-10-03,October,2024,Thursday
Avocado,Local,Gongoni,30.0,20.0,25.0,Kilifi,2024-10-03,October,2024,Thursday
Avocado,Local,Miruka,40.0,50.0,45.0,Nyamira,2024-10-02,October,2024,Wednesday
Avocado,Hass,Embu Town,60.0,150.0,105.0,Embu,2024-10-02,October,2024,Wednesday
Avocado,Local,Embu Town,50.0,150.0,100.0,Embu,2024-10-02,October,2024,Wednesday
Avocado,Fuerte,Embu Town,50.0,140.0,95.0,Embu,2024-10-02,October,2024,Wednesday
Avocado,Local,Bondo,37.5,120.0,78.75,Siaya,2024-10-01,October,2024,Tuesday
Avocado,Fuerte,Voi Retail,20.833333333333336,25.0,22.916666666666668,Taita-Taveta,2024-10-01,October,2024,Tuesday
Avocado,Local,Mogogosiek Market,30.0,60.0,45.0,Bomet,2024-10-01,October,2024,Tuesday
Avocado,Local,Kathonzweni,50.0,80.0,65.0,Makueni,2024-10-01,October,2024,Tuesday
Avocado,Local,Chuka,45.0,60.0,52.5,Tharaka-Nithi,2024-10-01,October,2024,Tuesday
Avocado,Local,Bondeni,13.0,16.0,14.5,Trans-Nzoia,2024-10-01,October,2024,Tuesday
Avocado,Local,Ngurubani Market,40.0,60.0,50.0,Kirinyaga,2024-10-01,October,2024,Tuesday
Avocado,Local,Kerugoya,25.0,50.0,37.5,Kirinyaga,2024-09-30,September,2024,Monday
Avocado,Local,Aram,44.92,54.05,49.485,Siaya,2024-09-30,September,2024,Monday
Avocado,Local,Aram,47.73,55.8,51.765,Siaya,2024-09-30,September,2024,Monday
Avocado,Local,Aram,33.18,41.04,37.11,Siaya,2024-09-30,September,2024,Monday
Avocado,Fuerte,Nairobi Wakulima,27.78,60.0,43.89,Nairobi,2024-09-30,September,2024,Monday
Avocado,Local,Khayega,20.0,33.33,26.665,Kakamega,2024-09-29,September,2024,Sunday
Avocado,Hass,Kibuye,125.0,150.0,137.5,Kisumu,2024-09-29,September,2024,Sunday
Avocado,Local,Kibiok,40.0,60.0,50.0,Nandi,2024-09-29,September,2024,Sunday
Avocado,Local,Mumias,30.0,40.0,35.0,Kakamega,2024-09-29,September,2024,Sunday
Avocado,Fuerte,Mwatate,25.0,25.0,25.0,Taita-Taveta,2024-09-29,September,2024,Sunday
Avocado,Local,Kerugoya,25.0,50.0,37.5,Kirinyaga,2024-09-27,September,2024,Friday
Avocado,Local,Mumias,41.66666666666667,50.0,45.833333333333336,Kakamega,2024-09-27,September,2024,Friday
Avocado,Fuerte,Chuka,45.0,60.0,52.5,Tharaka-Nithi,2024-09-27,September,2024,Friday
Avocado,Local,Ngurubani Market,40.0,60.0,50.0,Kirinyaga,2024-09-27,September,2024,Friday
Avocado,Local,Makutano Kirinyaga,26.67,40.0,33.335,Kirinyaga,2024-09-27,September,2024,Friday
Avocado,Hass,Kinango,60.0,100.0,80.0,Kwale,2024-09-26,September,2024,Thursday
Avocado,Local,Mogogosiek Market,35.0,70.0,52.5,Bomet,2024-09-26,September,2024,Thursday
Avocado,Local,Kipkaren,20.0,30.0,25.0,Kakamega,2024-09-26,September,2024,Thursday
Avocado,Local,Gongoni,30.0,20.0,25.0,Kilifi,2024-09-26,September,2024,Thursday
Avocado,Local,Mulot,30.0,60.0,45.0,Bomet,2024-09-25,September,2024,Wednesday
Avocado,Local,Kangeta,45.0,60.0,52.5,Meru,2024-09-25,September,2024,Wednesday
Avocado,Local,Embu Town,50.0,120.0,85.0,Embu,2024-09-25,September,2024,Wednesday
Avocado,Fuerte,Embu Town,70.0,140.0,105.0,Embu,2024-09-25,September,2024,Wednesday
Avocado,Local,Makutano Kirinyaga,26.67,50.0,38.335,Kirinyaga,2024-09-25,September,2024,Wednesday
Avocado,Hass,Eldoret Main,30.0,35.0,32.5,Uasin-Gishu,2024-09-25,September,2024,Wednesday
Avocado,Local,Kerugoya,20.0,40.0,30.0,Kirinyaga,2024-09-24,September,2024,Tuesday
Avocado,Local,Chuka,45.0,60.0,52.5,Tharaka-Nithi,2024-09-24,September,2024,Tuesday
Avocado,Local,Ngurubani Market,40.0,50.0,45.0,Kirinyaga,2024-09-24,September,2024,Tuesday
Avocado,Hass,Bondeni,20.0,23.0,21.5,Trans-Nzoia,2024-09-24,September,2024,Tuesday
Avocado,Fuerte,Aram,70.82,76.92,73.87,Siaya,2024-09-23,September,2024,Monday
Avocado,Local,Aram,47.53,82.42,64.975,Siaya,2024-09-23,September,2024,Monday
Avocado,Local,Kalundu,56.0,100.0,78.0,Kitui,2024-09-23,September,2024,Monday
Avocado,Hass,Kibuye,125.0,150.0,137.5,Kisumu,2024-09-22,September,2024,Sunday
Avocado,Local,Muhoroni,16.666666666666668,20.0,18.333333333333336,Kisumu,2024-09-22,September,2024,Sunday
Avocado,Local,Majengo Vihiga,82.91666666666667,99.5,91.20833333333334,Vihiga,2024-09-22,September,2024,Sunday
Avocado,Local,Mumias,25.0,40.0,32.5,Kakamega,2024-09-22,September,2024,Sunday
Avocado,Fuerte,Kabati - Muranga,60.0,120.0,90.0,Muranga,2024-09-21,September,2024,Saturday
Avocado,Local,Awendo,83.33,100.0,91.66499999999999,Migori,2024-09-20,September,2024,Friday
Avocado,Hass,Awendo,166.67,200.0,183.33499999999998,Migori,2024-09-20,September,2024,Friday
Avocado,Fuerte,Awendo,166.67,200.0,183.33499999999998,Migori,2024-09-20,September,2024,Friday
Avocado,Local,Kerugoya,25.0,50.0,37.5,Kirinyaga,2024-09-20,September,2024,Friday
Avocado,Fuerte,Chwele,7.78,10.0,8.89,Bungoma,2024-09-20,September,2024,Friday
Avocado,Local,Mbale,190.84166666666667,229.01,209.92583333333334,Vihiga,2024-09-20,September,2024,Friday
Avocado,Local,Mumias,40.0,60.0,50.0,Kakamega,2024-09-20,September,2024,Friday
Avocado,Local,Kangeta,45.0,60.0,52.5,Meru,2024-09-20,September,2024,Friday
