ds,yhat,Commodity,Market
2022-07-02,116596.96528230023,Tea,Akala
2022-07-06,123660.89818444647,Tea,Akala
2022-07-10,111490.90445816964,Tea,Akala
2022-07-17,111460.48882732796,Tea,Akala
2022-07-20,123600.06692267687,Tea,Akala
2022-07-23,116505.71838941472,Tea,Akala
2022-07-27,123569.65129147835,Tea,Akala
2022-07-30,116475.30275860752,Tea,Akala
2022-08-04,121147.15058029335,Tea,Akala
2022-08-10,123508.82002991477,Tea,Akala
2022-08-14,111338.82630372603,Tea,Akala
2022-08-17,19679.319467830275,Tea,Akala
2022-08-20,116384.0558660512,Tea,Akala
2022-08-24,19648.903836903854,Tea,Akala
2022-08-27,12554.555304220627,Tea,Akala
2022-08-31,19618.488206266695,Tea,Akala
2022-09-07,19588.072575050996,Tea,Akala
2022-09-10,12493.72404204481,Tea,Akala
2022-09-15,17165.571864029647,Tea,Akala
2022-09-17,12463.308411102906,Tea,Akala
2022-09-21,19527.241313185772,Tea,Akala
2022-09-24,12432.892780160993,Tea,Akala
2022-10-01,12402.477149488492,Tea,Akala
2022-10-05,19466.41005103126,Tea,Akala
2022-10-06,17074.324970731825,Tea,Akala
2022-10-07,-95546.73649363601,Tea,Akala
2022-10-08,12372.06151854658,Tea,Akala
2022-10-09,7296.416325240629,Tea,Akala
2022-10-10,13602.348682697011,Tea,Akala
2022-10-11,-95564.08152150828,Tea,Akala
2022-10-12,19435.99442010484,Tea,Akala
2022-10-13,17043.909340119088,Tea,Akala
2022-10-14,-95577.15212439443,Tea,Akala
2022-10-15,12341.645887447368,Tea,Akala
2022-10-16,7266.000694323346,Tea,Akala
2022-10-17,13571.933051800512,Tea,Akala
2022-10-18,-95594.4971523452,Tea,Akala
2022-10-19,19405.578789178413,Tea,Akala
2022-10-20,17013.493708922506,Tea,Akala
2022-10-21,-95607.56775538961,Tea,Akala
2022-10-22,12311.230256505467,Tea,Akala
2022-10-23,7235.585063406765,Tea,Akala
2022-10-24,13541.51742065608,Tea,Akala
2022-10-25,-95624.91278341145,Tea,Akala
2022-10-26,19375.163158541254,Tea,Akala
2022-10-27,16983.07807832496,Tea,Akala
2022-10-28,-95637.98338614803,Tea,Akala
2022-10-29,12280.814625698255,Tea,Akala
2022-10-30,7205.16943249018,Tea,Akala
2022-10-31,13511.101789759581,Tea,Akala
2022-11-01,-95655.32841416346,Tea,Akala
2022-11-02,19344.747527904106,Tea,Akala
2022-11-03,16952.662447420305,Tea,Akala
2022-11-04,-95668.39901738,Tea,Akala
2021-06-21,124.53875480449913,Beans ,Aram
2021-06-24,129.75514906015695,Beans ,Aram
2021-06-28,130.84020197873394,Beans ,Aram
2021-07-01,131.32192028905075,Beans ,Aram
2021-07-05,131.73932188192057,Beans ,Aram
2021-07-08,131.47653842106666,Beans ,Aram
2021-07-12,130.98995147217354,Beans ,Aram
2021-07-15,130.35936461573388,Beans ,Aram
2021-07-19,129.98526135316848,Beans ,Aram
2021-07-22,129.86973174201165,Beans ,Aram
2021-07-26,130.52041298480697,Beans ,Aram
2021-07-29,131.17867983776355,Beans ,Aram
2021-08-02,132.49504333278915,Beans ,Aram
2021-08-05,133.19502109085732,Beans ,Aram
2021-08-09,105.60862664570675,Beans ,Aram
2021-08-12,105.40170605427933,Beans ,Aram
2021-08-16,104.59391944515592,Beans ,Aram
2021-08-19,103.31443117180584,Beans ,Aram
2021-08-23,110.89835859455806,Beans ,Aram
2021-08-26,109.29445539871675,Beans ,Aram
2021-09-02,121.11718915399356,Beans ,Aram
2021-09-06,120.92530255922232,Beans ,Aram
2021-09-09,120.43407663482742,Beans ,Aram
2021-09-13,121.00758408367257,Beans ,Aram
2021-09-16,98.85243603020498,Beans ,Aram
2021-09-20,84.0901016030093,Beans ,Aram
2021-09-23,85.27257591286235,Beans ,Aram
2021-09-27,86.01463227495101,Beans ,Aram
2021-09-30,87.86813647905856,Beans ,Aram
2021-10-04,90.97451044852758,Beans ,Aram
2021-10-07,93.29013460680937,Beans ,Aram
2021-10-11,96.5322711842682,Beans ,Aram
2021-10-14,98.44317404102046,Beans ,Aram
2021-10-18,100.37918131424746,Beans ,Aram
2021-10-21,39.35169886881327,Beans ,Aram
2021-10-25,100.3306850851433,Beans ,Aram
2021-10-28,98.92238666000851,Beans ,Aram
2021-11-01,96.44656776024922,Beans ,Aram
2021-11-04,94.11004097422988,Beans ,Aram
2021-11-08,91.37948970649663,Beans ,Aram
2021-11-11,89.57664348706292,Beans ,Aram
2021-11-15,88.28294999714053,Beans ,Aram
2021-11-18,87.82891852779785,Beans ,Aram
2021-11-22,88.24517587479214,Beans ,Aram
2021-11-25,88.74344784685354,Beans ,Aram
2021-11-29,89.76106838887407,Beans ,Aram
2021-12-02,90.19148922786286,Beans ,Aram
2021-12-06,90.5894810505445,Beans ,Aram
2021-12-09,90.35494570385447,Beans ,Aram
2021-12-13,106.99112389375841,Beans ,Aram
2021-12-16,89.26984649678198,Beans ,Aram
2021-12-20,88.69391656871485,Beans ,Aram
2021-12-23,88.23597914839723,Beans ,Aram
2021-12-27,88.15605462607527,Beans ,Aram
2021-12-30,88.10592819382826,Beans ,Aram
2022-01-03,88.4121635549528,Beans ,Aram
2022-01-06,88.442799008783,Beans ,Aram
2022-01-10,88.55473448911965,Beans ,Aram
2022-01-13,88.27124570564588,Beans ,Aram
2022-01-17,87.89854847224467,Beans ,Aram
2022-01-20,87.32445460432626,Beans ,Aram
2022-01-24,86.80314357563958,Beans ,Aram
2022-01-27,86.340196752732,Beans ,Aram
2022-01-31,86.23378273053268,Beans ,Aram
2022-02-03,86.20610316111474,Beans ,Aram
2022-02-07,86.68909442660915,Beans ,Aram
2022-02-10,87.00331491453474,Beans ,Aram
2022-02-14,87.6955742715534,Beans ,Aram
2022-02-17,87.95389067438927,Beans ,Aram
2022-02-21,88.32831957129449,Beans ,Aram
2022-02-24,105.31497856852616,Beans ,Aram
2022-02-28,105.23898521028471,Beans ,Aram
2022-03-03,104.92997649306193,Beans ,Aram
2022-03-07,104.83909309180912,Beans ,Aram
2022-03-10,104.77373506862887,Beans ,Aram
2022-03-14,105.33031346248937,Beans ,Aram
2022-03-17,105.92284227356177,Beans ,Aram
2022-03-21,107.41309022701093,Beans ,Aram
2022-03-24,108.60134453246474,Beans ,Aram
2022-03-28,110.5334898997758,Beans ,Aram
2022-03-31,111.67511080463404,Beans ,Aram
2022-04-04,119.80053595839235,Beans ,Aram
2022-04-07,120.06950094705132,Beans ,Aram
2022-04-11,119.86032035727371,Beans ,Aram
2022-04-14,118.94702974596696,Beans ,Aram
2022-04-18,117.43253592694757,Beans ,Aram
2022-04-21,115.96186872244522,Beans ,Aram
2022-04-25,114.50081830137776,Beans ,Aram
2022-04-28,113.67907110307809,Beans ,Aram
2022-05-02,113.71253186050005,Beans ,Aram
2022-05-05,114.26666458710223,Beans ,Aram
2022-05-09,116.02166733110884,Beans ,Aram
2022-05-12,117.46815911944324,Beans ,Aram
2022-05-16,119.53249798694671,Beans ,Aram
2022-05-19,113.62154667899173,Beans ,Aram
2022-05-23,117.44644454769728,Beans ,Aram
2022-05-26,113.41312252168463,Beans ,Aram
2022-05-30,111.6399582241749,Beans ,Aram
2022-06-02,112.88747945623948,Beans ,Aram
2022-06-09,97.85154277681224,Beans ,Aram
2022-06-13,102.87553029723496,Beans ,Aram
2022-06-16,102.05062537402202,Beans ,Aram
2022-06-27,93.47882202098435,Beans ,Aram
2022-06-30,97.50667471557531,Beans ,Aram
2022-07-04,98.17386555602144,Beans ,Aram
2022-07-07,94.68670216118608,Beans ,Aram
2022-07-11,94.37733879806079,Beans ,Aram
2022-07-18,96.78962103936615,Beans ,Aram
2022-07-21,96.58353964064847,Beans ,Aram
2022-07-25,110.60518731833568,Beans ,Aram
2022-07-28,104.53538718893665,Beans ,Aram
2022-08-01,105.88554490886912,Beans ,Aram
2022-08-04,106.70816375343557,Beans ,Aram
2022-08-08,107.66530152043947,Beans ,Aram
2022-08-11,107.71478040393815,Beans ,Aram
2022-08-15,107.24633300622895,Beans ,Aram
2022-08-18,106.17422654235278,Beans ,Aram
2022-08-22,104.50379941669924,Beans ,Aram
2022-08-25,102.93504974671609,Beans ,Aram
2022-08-29,107.9245995401988,Beans ,Aram
2022-09-05,99.43434195548681,Beans ,Aram
2022-09-08,99.18852369288787,Beans ,Aram
2022-09-19,101.51727107324787,Beans ,Aram
2022-09-22,102.64040862465887,Beans ,Aram
2022-09-26,104.8072379085002,Beans ,Aram
2022-09-29,106.59124439449319,Beans ,Aram
2022-10-03,109.63915652212835,Beans ,Aram
2022-10-06,111.96841963009722,Beans ,Aram
2022-10-10,122.01969368816586,Beans ,Aram
2022-10-13,117.46866113349617,Beans ,Aram
2022-10-17,119.81546040275028,Beans ,Aram
2022-10-31,117.4469899653543,Beans ,Aram
2022-11-03,115.22054145140666,Beans ,Aram
2022-11-07,112.4549714706184,Beans ,Aram
2022-11-10,113.8512602499976,Beans ,Aram
2022-11-14,112.29919598603675,Beans ,Aram
2022-11-17,111.65143333664646,Beans ,Aram
2022-11-21,111.88478279556034,Beans ,Aram
2022-11-24,112.33544988811828,Beans ,Aram
2022-11-28,113.42012705524344,Beans ,Aram
2022-12-01,113.9813113364275,Beans ,Aram
2022-12-05,114.60975178626117,Beans ,Aram
2022-12-08,114.54901884397562,Beans ,Aram
2022-12-12,114.29360462045544,Beans ,Aram
2022-12-19,113.18095731102248,Beans ,Aram
2022-12-22,112.70658664603603,Beans ,Aram
2022-12-29,119.62678157315547,Beans ,Aram
2023-01-05,112.97894872223243,Beans ,Aram
2023-01-09,120.32763119208332,Beans ,Aram
2023-01-12,113.06970937464254,Beans ,Aram
2023-01-16,116.25934227592501,Beans ,Aram
2023-01-19,119.44447216481214,Beans ,Aram
2023-01-23,118.97428547168431,Beans ,Aram
2023-01-26,129.15292203356816,Beans ,Aram
2023-01-30,118.36802794548048,Beans ,Aram
2023-02-02,118.3074361557361,Beans ,Aram
2023-02-06,118.76823097344983,Beans ,Aram
2023-02-09,119.09781558316192,Beans ,Aram
2023-02-13,116.44776360850469,Beans ,Aram
2023-02-16,120.2130464376218,Beans ,Aram
2023-02-20,120.7390148500989,Beans ,Aram
2023-02-27,120.82468494786464,Beans ,Aram
2023-03-06,120.50894300804127,Beans ,Aram
2023-03-13,140.05771728856143,Beans ,Aram
2023-03-16,149.77193730715877,Beans ,Aram
2023-03-20,151.17595506579107,Beans ,Aram
2023-03-23,152.3418661467565,Beans ,Aram
2023-03-27,136.59940601944467,Beans ,Aram
2023-03-30,155.59715466252499,Beans ,Aram
2023-04-03,174.8931344265788,Beans ,Aram
2023-04-06,175.41487498533,Beans ,Aram
2023-04-10,175.5649183151683,Beans ,Aram
2023-04-13,174.89463325500213,Beans ,Aram
2023-04-20,172.20460800494837,Beans ,Aram
2023-04-24,170.6601525476297,Beans ,Aram
2023-05-04,152.02398977855836,Beans ,Aram
2023-05-08,153.57992329983796,Beans ,Aram
2023-05-11,172.7291073270494,Beans ,Aram
2023-05-15,174.93325231829897,Beans ,Aram
2023-05-18,176.09060010079455,Beans ,Aram
2023-05-22,176.97034013851078,Beans ,Aram
2023-05-25,176.59279861034935,Beans ,Aram
2023-05-29,165.98150457702272,Beans ,Aram
2023-06-01,155.52266086987822,Beans ,Aram
2023-06-05,135.0313921720041,Beans ,Aram
2023-06-08,115.0981772119444,Beans ,Aram
2023-06-12,112.99846842164135,Beans ,Aram
2023-06-15,111.90905271919414,Beans ,Aram
2023-06-29,116.06734660224997,Beans ,Aram
2023-07-03,116.86535492914284,Beans ,Aram
2023-07-10,121.09040681857641,Beans ,Aram
2023-07-13,120.51579748766846,Beans ,Aram
2023-07-17,124.79655559487473,Beans ,Aram
2023-07-20,123.03443007299964,Beans ,Aram
2023-07-24,132.37683778594803,Beans ,Aram
2023-07-27,132.82275435518088,Beans ,Aram
2023-07-31,123.50857351223011,Beans ,Aram
2023-08-07,125.40452663314854,Beans ,Aram
2023-08-10,125.60780013240014,Beans ,Aram
2023-08-14,146.9964575062946,Beans ,Aram
2023-08-21,151.39035757147275,Beans ,Aram
2023-08-24,139.26594200917572,Beans ,Aram
2023-08-28,147.972671745969,Beans ,Aram
2023-09-04,145.71727583453344,Beans ,Aram
2023-11-20,162.2902518690804,Beans ,Aram
2023-11-23,164.8916972694946,Beans ,Aram
2023-11-27,165.8772668329365,Beans ,Aram
2023-11-30,170.2979852275266,Beans ,Aram
2023-12-04,171.0221751662831,Beans ,Aram
2023-12-07,159.7349267103279,Beans ,Aram
2023-12-11,161.4301205862625,Beans ,Aram
2023-12-14,155.38180704191996,Beans ,Aram
2023-12-18,158.39635691624784,Beans ,Aram
2023-12-21,154.2021768932966,Beans ,Aram
2024-01-04,161.32140314615313,Beans ,Aram
2024-01-08,147.48206277185204,Beans ,Aram
2024-01-15,154.00761449508445,Beans ,Aram
2024-01-22,138.61677674998091,Beans ,Aram
2024-01-25,141.92027686339142,Beans ,Aram
2024-01-29,141.6312633288266,Beans ,Aram
2024-02-05,152.28654111020637,Beans ,Aram
2024-02-12,138.84839010892176,Beans ,Aram
2024-02-15,153.56569886002399,Beans ,Aram
2024-02-26,154.25050591803088,Beans ,Aram
2024-03-04,153.84508696690818,Beans ,Aram
2024-03-11,153.92022195806075,Beans ,Aram
2024-07-15,134.33556347763863,Beans ,Aram
2024-07-18,133.8611847049472,Beans ,Aram
2024-07-22,133.92981410875151,Beans ,Aram
2024-07-29,135.3239413690611,Beans ,Aram
2024-08-05,137.351376047386,Beans ,Aram
2024-08-08,137.72962335620178,Beans ,Aram
2024-08-12,137.76644655928445,Beans ,Aram
2024-08-15,137.02819293648022,Beans ,Aram
2024-08-19,135.62643884537235,Beans ,Aram
2024-08-22,134.08360029952604,Beans ,Aram
2024-08-26,132.20402612363077,Beans ,Aram
2024-08-29,130.79069219365502,Beans ,Aram
2024-09-05,129.02336853751228,Beans ,Aram
2024-09-16,130.28888781509852,Beans ,Aram
2024-09-19,131.15966910198767,Beans ,Aram
2024-09-23,132.96622256147373,Beans ,Aram
2024-09-30,137.16288334911323,Beans ,Aram
2024-10-03,139.30763517691938,Beans ,Aram
2024-10-07,140.80059352724913,Beans ,Aram
2024-10-08,154.18941229829687,Beans ,Aram
2024-10-09,154.9872640990394,Beans ,Aram
2024-10-10,143.08221591184656,Beans ,Aram
2024-10-11,156.51309065639418,Beans ,Aram
2024-10-12,157.2246347438573,Beans ,Aram
2024-10-13,157.89089607872802,Beans ,Aram
2024-10-14,145.92567062877225,Beans ,Aram
2024-10-15,159.05594947413596,Beans ,Aram
2024-10-16,159.53986671829824,Beans ,Aram
2024-10-17,147.2669223262503,Beans ,Aram
2024-10-18,160.27849016959442,Beans ,Aram
2024-10-19,160.52297863031626,Beans ,Aram
2024-10-20,160.6791734411596,Beans ,Aram
2024-10-21,148.1666212175945,Beans ,Aram
2024-10-22,160.71898668044776,Beans ,Aram
2024-10-23,160.60188576427052,Beans ,Aram
2024-10-24,147.71297117540473,Beans ,Aram
2024-10-25,160.10228379580172,Beans ,Aram
2024-10-26,159.72724094327006,Beans ,Aram
2024-10-27,159.27579526901394,Beans ,Aram
2024-10-28,146.1766271905276,Beans ,Aram
2024-10-29,158.17230852384355,Beans ,Aram
2024-10-30,157.53694427573348,Beans ,Aram
2024-10-31,144.17607390005813,Beans ,Aram
2024-11-01,156.14685000521519,Beans ,Aram
2024-11-02,155.41286984256558,Beans ,Aram
2024-11-03,154.66719729378937,Beans ,Aram
2024-11-04,141.34244170295733,Beans ,Aram
2024-11-05,153.1838340887384,Beans ,Aram
2024-11-06,152.46680991557758,Beans ,Aram
2021-06-21,102.03482551741558,Beans ,Eldama Ravine
2021-06-28,102.14359184106014,Beans ,Eldama Ravine
2021-07-12,102.36112448802122,Beans ,Eldama Ravine
2021-07-15,105.25748480923315,Beans ,Eldama Ravine
2021-07-19,102.46989080910926,Beans ,Eldama Ravine
2021-08-09,102.79618977021946,Beans ,Eldama Ravine
2021-08-16,102.90495609086588,Beans ,Eldama Ravine
2021-08-23,103.0137224127336,Beans ,Eldama Ravine
2021-10-04,113.50086050298636,Beans ,Eldama Ravine
2021-10-07,113.11838513541323,Beans ,Eldama Ravine
2021-10-18,103.88187962442889,Beans ,Eldama Ravine
2021-10-25,113.82714890540204,Beans ,Eldama Ravine
2021-11-01,108.03518318046967,Beans ,Eldama Ravine
2021-11-09,119.9987432273222,Beans ,Eldama Ravine
2021-11-15,114.15334398091709,Beans ,Eldama Ravine
2021-11-22,97.86979743975635,Beans ,Eldama Ravine
2021-11-29,97.97782482429778,Beans ,Eldama Ravine
2021-12-16,114.20329907677475,Beans ,Eldama Ravine
2021-12-20,108.79328363536166,Beans ,Eldama Ravine
2022-01-03,98.51746321394178,Beans ,Eldama Ravine
2022-01-10,109.11656583786689,Beans ,Eldama Ravine
2022-01-17,98.73269357838583,Beans ,Eldama Ravine
2022-01-24,115.23252029656089,Beans ,Eldama Ravine
2022-02-07,106.59551287389309,Beans ,Eldama Ravine
2022-02-21,115.66067773721369,Beans ,Eldama Ravine
2022-03-07,109.31720667250866,Beans ,Eldama Ravine
2022-03-24,102.59012468914591,Beans ,Eldama Ravine
2022-03-28,116.19043247098665,Beans ,Eldama Ravine
2022-04-04,116.29509881076886,Beans ,Eldama Ravine
2022-04-11,116.3984097976099,Beans ,Eldama Ravine
2022-04-18,109.94601631412539,Beans ,Eldama Ravine
2022-04-21,116.11650793616948,Beans ,Eldama Ravine
2022-05-09,116.80885739012437,Beans ,Eldama Ravine
2022-05-16,107.0745204684602,Beans ,Eldama Ravine
2022-06-27,117.52404840703883,Beans ,Eldama Ravine
2022-07-11,117.728388697703,Beans ,Eldama Ravine
2022-07-25,117.93272899099892,Beans ,Eldama Ravine
2022-07-28,117.54742669143906,Beans ,Eldama Ravine
2022-08-01,118.0348991389981,Beans ,Eldama Ravine
2022-08-08,118.1370692876998,Beans ,Eldama Ravine
2022-08-18,117.8539371373719,Beans ,Eldama Ravine
2022-08-22,118.3414095853681,Beans ,Eldama Ravine
2022-08-25,117.95610728725455,Beans ,Eldama Ravine
2022-08-29,118.44357973597431,Beans ,Eldama Ravine
2022-09-08,118.1604475901475,Beans ,Eldama Ravine
2022-09-12,118.64792003952277,Beans ,Eldama Ravine
2022-09-15,118.26261774137599,Beans ,Eldama Ravine
2022-09-19,118.75009018984791,Beans ,Eldama Ravine
2022-09-26,118.85226034042354,Beans ,Eldama Ravine
2022-10-03,118.95443049131318,Beans ,Eldama Ravine
2022-10-24,119.26094094273861,Beans ,Eldama Ravine
2022-11-07,119.46528124529033,Beans ,Eldama Ravine
2022-11-10,119.07997894753021,Beans ,Eldama Ravine
2022-11-14,119.56745139680669,Beans ,Eldama Ravine
2022-11-24,119.28431925112633,Beans ,Eldama Ravine
2022-12-05,119.87396185116934,Beans ,Eldama Ravine
2022-12-12,119.97613200292106,Beans ,Eldama Ravine
2022-12-19,120.0783021538438,Beans ,Eldama Ravine
2023-01-09,120.38481260868448,Beans ,Eldama Ravine
2023-01-16,120.48698276018574,Beans ,Eldama Ravine
2023-01-30,120.69132306286018,Beans ,Eldama Ravine
2023-02-09,120.40819091644309,Beans ,Eldama Ravine
2023-02-13,120.89566336553463,Beans ,Eldama Ravine
2023-02-20,120.99783351687188,Beans ,Eldama Ravine
2023-02-27,121.1000036686236,Beans ,Eldama Ravine
2023-03-06,121.20217381971035,Beans ,Eldama Ravine
2023-03-20,121.40651412197028,Beans ,Eldama Ravine
2023-05-15,122.22387533341066,Beans ,Eldama Ravine
2023-06-05,146.13328216915474,Beans ,Eldama Ravine
2023-06-06,152.08641857552894,Beans ,Eldama Ravine
2023-06-07,6.16141622230446,Beans ,Eldama Ravine
2023-06-08,145.74797987133155,Beans ,Eldama Ravine
2023-06-09,6.190527642690249,Beans ,Eldama Ravine
2023-06-10,6.205217634967866,Beans ,Eldama Ravine
2023-06-11,6.219726982683504,Beans ,Eldama Ravine
2023-06-12,146.23545232090652,Beans ,Eldama Ravine
2023-06-13,152.18858872692607,Beans ,Eldama Ravine
2023-06-14,6.263586373633949,Beans ,Eldama Ravine
2023-06-15,145.8501500227086,Beans ,Eldama Ravine
2023-06-16,6.292697794426374,Beans ,Eldama Ravine
2023-06-17,6.307387786550791,Beans ,Eldama Ravine
2023-06-18,6.321897134264127,Beans ,Eldama Ravine
2023-06-19,146.33762247182918,Beans ,Eldama Ravine
2023-06-20,152.2907588783232,Beans ,Eldama Ravine
2023-06-21,6.36575652518524,Beans ,Eldama Ravine
2023-06-22,145.95232017398405,Beans ,Eldama Ravine
2023-06-23,6.394867945635262,Beans ,Eldama Ravine
2023-06-24,6.409557937838606,Beans ,Eldama Ravine
2023-06-25,6.424067285844771,Beans ,Eldama Ravine
2023-06-26,146.43979262291595,Beans ,Eldama Ravine
2023-06-27,152.39292903010232,Beans ,Eldama Ravine
2023-06-28,6.467926676736546,Beans ,Eldama Ravine
2023-06-29,146.05449032540767,Beans ,Eldama Ravine
2023-06-30,6.497038097120004,Beans ,Eldama Ravine
2023-07-01,6.511728089126436,Beans ,Eldama Ravine
2023-07-02,6.526237437031618,Beans ,Eldama Ravine
2023-07-03,146.54196277425316,Beans ,Eldama Ravine
2023-07-04,152.49509918114632,Beans ,Eldama Ravine
2023-07-05,6.570096828066049,Beans ,Eldama Ravine
2021-06-23,79.24101975019968,Beans ,Embu Town
2021-07-07,74.55652096055745,Beans ,Embu Town
2021-07-21,81.16931057092883,Beans ,Embu Town
2021-07-28,84.75385787986339,Beans ,Embu Town
2021-08-11,81.2049621256702,Beans ,Embu Town
2021-08-18,82.35638261953903,Beans ,Embu Town
2021-08-25,88.99027653846632,Beans ,Embu Town
2021-09-01,96.40466325372735,Beans ,Embu Town
2021-09-08,98.25202237914945,Beans ,Embu Town
2021-09-18,90.27877897138828,Beans ,Embu Town
2021-09-22,87.81681488936584,Beans ,Embu Town
2021-09-25,86.46950102371426,Beans ,Embu Town
2021-09-29,87.87563265292823,Beans ,Embu Town
2021-10-02,89.70170482189639,Beans ,Embu Town
2021-10-06,94.52029262002573,Beans ,Embu Town
2021-10-23,101.06412891258671,Beans ,Embu Town
2021-10-27,97.25810109116807,Beans ,Embu Town
2021-11-06,84.99610675479622,Beans ,Embu Town
2021-11-10,83.30513302134177,Beans ,Embu Town
2021-11-13,82.79673977247984,Beans ,Embu Town
2021-11-17,85.05792245254999,Beans ,Embu Town
2021-11-24,91.45536533492266,Beans ,Embu Town
2021-12-01,97.46497171454938,Beans ,Embu Town
2021-12-08,99.04388909672457,Beans ,Embu Town
2021-12-11,97.63947757355719,Beans ,Embu Town
2021-12-15,95.60047771154962,Beans ,Embu Town
2021-12-18,92.75702895703981,Beans ,Embu Town
2022-01-12,88.30120212630197,Beans ,Embu Town
2022-02-02,86.73809612048345,Beans ,Embu Town
2022-02-16,82.25563879153964,Beans ,Embu Town
2022-02-19,81.80764257469622,Beans ,Embu Town
2022-02-26,82.28799403607104,Beans ,Embu Town
2022-03-02,83.07103408488842,Beans ,Embu Town
2022-03-05,82.92425695603134,Beans ,Embu Town
2022-03-09,84.09595434698439,Beans ,Embu Town
2022-03-12,84.62792652859135,Beans ,Embu Town
2022-03-16,87.15485203206624,Beans ,Embu Town
2022-03-19,88.8725697527395,Beans ,Embu Town
2022-03-23,92.74054134761738,Beans ,Embu Town
2022-03-26,94.93088281050363,Beans ,Embu Town
2022-03-30,98.35038134378324,Beans ,Embu Town
2022-04-02,99.35017033233298,Beans ,Embu Town
2022-04-06,100.30333727814882,Beans ,Embu Town
2022-04-09,99.18850414504051,Beans ,Embu Town
2022-04-13,97.71592347743943,Beans ,Embu Town
2022-04-16,95.54294288105677,Beans ,Embu Town
2022-04-20,94.07122087505581,Beans ,Embu Town
2022-04-23,92.98516044221876,Beans ,Embu Town
2022-04-27,93.9576409250231,Beans ,Embu Town
2022-04-30,94.93371598880924,Beans ,Embu Town
2022-05-04,98.18135569936803,Beans ,Embu Town
2022-05-07,100.0498906889873,Beans ,Embu Town
2022-05-11,103.1216411240059,Beans ,Embu Town
2022-05-14,103.95891823416116,Beans ,Embu Town
2022-05-18,105.04467686924805,Beans ,Embu Town
2022-05-21,104.48440966537964,Beans ,Embu Town
2022-05-25,104.58298648064283,Beans ,Embu Town
2022-05-28,104.24874257794168,Beans ,Embu Town
2022-06-04,107.41132964970565,Beans ,Embu Town
2022-06-08,111.55483837331025,Beans ,Embu Town
2022-06-11,114.32202751747478,Beans ,Embu Town
2022-06-15,118.77556655563018,Beans ,Embu Town
2022-06-18,120.58982385251437,Beans ,Embu Town
2022-06-22,122.46735453279665,Beans ,Embu Town
2022-06-25,121.8902207307195,Beans ,Embu Town
2022-06-29,120.93703468458442,Beans ,Embu Town
2022-07-02,119.08117942190349,Beans ,Embu Town
2022-07-06,118.02671170047897,Beans ,Embu Town
2022-07-09,117.28522010405814,Beans ,Embu Town
2022-07-13,118.7480304860377,Beans ,Embu Town
2022-07-16,120.04230040241012,Beans ,Embu Town
2022-07-20,123.48187641969905,Beans ,Embu Town
2022-07-23,125.22776541627388,Beans ,Embu Town
2022-07-27,127.70268348059317,Beans ,Embu Town
2022-07-30,127.78855917432422,Beans ,Embu Town
2022-08-06,125.98314243161886,Beans ,Embu Town
2022-08-10,124.83640918973566,Beans ,Embu Town
2022-08-24,130.8464456943793,Beans ,Embu Town
2022-08-31,138.64774901552704,Beans ,Embu Town
2022-09-03,140.42624285845207,Beans ,Embu Town
2022-09-17,134.74342187952578,Beans ,Embu Town
2022-09-24,130.01492566117025,Beans ,Embu Town
2022-09-28,130.63361628946464,Beans ,Embu Town
2022-10-01,131.95020437896818,Beans ,Embu Town
2022-10-15,146.00588533109143,Beans ,Embu Town
2022-10-22,145.38014537339095,Beans ,Embu Town
2022-11-09,127.10690530858848,Beans ,Embu Town
2022-11-12,126.03016411691551,Beans ,Embu Town
2022-11-19,129.34404038244216,Beans ,Embu Town
2022-11-23,133.56513232941052,Beans ,Embu Town
2022-11-26,136.16306822220287,Beans ,Embu Town
2022-11-30,140.0211163619071,Beans ,Embu Town
2022-12-03,141.30944976720403,Beans ,Embu Town
2022-12-07,142.61359689692748,Beans ,Embu Town
2022-12-14,139.947415510361,Beans ,Embu Town
2022-12-17,137.1876743164717,Beans ,Embu Town
2022-12-21,134.30531113778315,Beans ,Embu Town
2022-12-24,131.5630311331293,Beans ,Embu Town
2022-12-28,129.72838010362915,Beans ,Embu Town
2022-12-31,128.4017525414005,Beans ,Embu Town
2023-01-04,128.84060290377687,Beans ,Embu Town
2023-01-07,129.15324384862342,Beans ,Embu Town
2023-01-11,131.18105790924778,Beans ,Embu Town
2023-01-14,132.01229165157096,Beans ,Embu Town
2023-01-18,133.73417286902276,Beans ,Embu Town
2023-01-25,133.67237977621627,Beans ,Embu Town
2023-01-28,132.25110105534247,Beans ,Embu Town
2023-02-01,130.85292627272506,Beans ,Embu Town
2023-02-04,128.8434097501921,Beans ,Embu Town
2023-02-08,127.47054876279071,Beans ,Embu Town
2023-02-15,125.794157696284,Beans ,Embu Town
2023-02-18,125.2375102638503,Beans ,Embu Town
2023-02-22,125.8654019450797,Beans ,Embu Town
2023-03-11,127.64188675929049,Beans ,Embu Town
2023-03-15,129.880750745497,Beans ,Embu Town
2023-03-18,131.39892065008462,Beans ,Embu Town
2023-03-22,135.113746132905,Beans ,Embu Town
2023-03-25,137.34031573125915,Beans ,Embu Town
2023-03-29,141.01767958251457,Beans ,Embu Town
2023-04-01,142.3442808111691,Beans ,Embu Town
2023-04-05,143.81809051141119,Beans ,Embu Town
2023-04-08,143.06438026295143,Beans ,Embu Town
2023-04-12,141.8989917548304,Beans ,Embu Town
2023-04-15,139.76470739861708,Beans ,Embu Town
2023-04-19,138.0844345940386,Beans ,Embu Town
